TopicID,RefinedTopicID,OriginalAutoCoherence,OriginalSubjClarity,OriginalSubjConsistency,OriginalSubjCorrelation,OriginalDocIntrDLO,OriginalDocIntrPercent,FreqAddWords,FreqRemoveWords,FreqRemoveArticles,FreqMergeWords,FreqSplitTheme,FreqChangeWordOrder,RefinedWordLength,RefinedDocumentLength,RefinedAutoCoherence,RefindSubjClarity,RefinedSubjConsistency,RefinedSubjCorrelation,RefinedDocIntrDLO,RefinedDocIntrPercent,Duration
12,0,0.09,4,3.777777778,4.222222222,0,1,0,0,21,2,0,8,17,35,0.11,5,4,5,0,1,355
29,3,0.05,3.333333333,3.666666667,3.888888889,0,1,3,3,1,2,0,3,19,39,0.05,5,5,5,0,1,357
23,3,0.05,3.666666667,3.666666667,3.666666667,0,1,2,2,3,2,0,4,24,37,0.06,4,4,4,0,1,358
24,5,0.13,4.333333333,4.111111111,3.888888889,0,1,0,0,0,2,2,7,18,40,0.11,5,4,5,0,1,359
20,7,0.11,3.777777778,3.666666667,3.888888889,-3.313896223,0.6,6,6,2,2,0,0,25,40,0.07,5,5,5,0,1,369
29,6,0.05,3.333333333,3.666666667,3.888888889,0,1,11,11,0,10,0,10,46,40,0.04,5,5,5,0,1,370
7,3,0.02,4.222222222,4.222222222,4,0,1,3,3,14,1,5,2,17,32,0.04,5,5,5,0,1,374
3,1,0,3.777777778,4,3.888888889,-1.311195009,0.8,5,5,2,1,4,9,16,38,0.01,5,5,5,0,1,379
26,1,0.11,2.555555556,2.555555556,2.666666667,-5.51721327,0.2,8,8,28,0,0,0,10,12,0.07,5,4,4,-3.811593729,0.6,380
4,1,0.1,4.111111111,3.666666667,4.111111111,0,1,0,0,1,4,0,4,26,39,0.08,5,5,5,0,1,388
13,2,0.08,4.333333333,3.777777778,4.222222222,0,1,3,3,13,1,5,3,16,29,0.12,5,5,5,-1.274035202,0.8,392
15,6,0.03,2.888888889,3,3.111111111,-1.614898908,0.8,1,1,51,0,0,3,19,23,0,5,4,5,0,1,399
0,1,0.18,4.222222222,3.777777778,4.333333333,0,1,1,1,8,0,0,4,15,32,0.15,4,4,3,-1.135669645,0.8,401
1,2,0.06,3.111111111,3.111111111,3.444444444,0,1,0,0,17,1,0,5,15,25,0.09,5,5,5,0,1,406
11,1,0.11,4,4.111111111,4.222222222,0,1,4,4,15,1,0,9,19,25,0.09,5,5,5,0,1,408
1,0,0.06,3.111111111,3.111111111,3.444444444,0,1,7,7,34,0,0,7,17,12,0.05,5,4,4,0,1,416
16,6,0.1,3.555555556,3.888888889,3.888888889,-3.866030033,0.6,0,0,0,0,0,4,10,40,0.16,5,5,5,0,1,417
2,8,0.15,4.222222222,4.222222222,4.222222222,0,1,3,3,0,1,0,4,24,40,0.15,5,5,5,0,1,419
30,5,0.03,2.333333333,2.444444444,3.111111111,-3.088794216,0.6,0,0,12,3,0,10,15,32,0.03,4,3,2,-1.928572378,0.8,429
20,4,0.11,3.777777778,3.666666667,3.888888889,-3.313896223,0.6,7,7,20,1,0,2,13,22,0.03,5,5,5,0,1,430
15,7,0.03,2.888888889,3,3.111111111,-1.614898908,0.8,9,9,7,1,0,0,12,37,0.07,5,5,5,-1.128796351,0.8,448
12,4,0.09,4,3.777777778,4.222222222,0,1,1,1,18,0,0,12,17,26,0.11,4,5,5,0,1,452
3,3,0,3.777777778,4,3.888888889,-1.311195009,0.8,4,4,13,1,3,9,17,29,0,5,5,5,0,1,454
6,0,0.15,4,4,4.222222222,0,1,21,21,3,4,0,12,34,37,0.13,5,5,5,0,1,467
16,0,0.1,3.555555556,3.888888889,3.888888889,-3.866030033,0.6,3,3,6,1,0,4,16,35,0.07,5,4,5,0,1,469
7,4,0.02,4.222222222,4.222222222,4,0,1,0,0,0,6,2,5,25,40,0.04,5,4,5,-4.486399198,0.4,486
17,1,0.03,4,4.444444444,4.222222222,0,1,0,0,7,1,0,22,18,33,0.07,4,4,4,0,1,498
7,0,0.02,4.222222222,4.222222222,4,0,1,4,4,39,0,0,4,25,7,0.04,4,4,4,0,1,499
15,3,0.03,2.888888889,3,3.111111111,-1.614898908,0.8,8,8,15,7,0,5,39,25,0.02,5,5,5,0,1,501
16,4,0.1,3.555555556,3.888888889,3.888888889,-3.866030033,0.6,3,3,1,1,2,1,21,39,0.03,5,5,5,0,1,501
4,5,0.1,4.111111111,3.666666667,4.111111111,0,1,3,3,14,1,3,11,14,26,0.11,5,5,5,-1.67675652,0.8,504
5,6,0.23,3.888888889,3.888888889,4,0,1,0,0,21,1,2,1,19,27,0.15,4,4,5,0,1,521
9,8,0.03,4.111111111,4,4.111111111,0,1,4,4,8,3,0,4,22,32,0,5,4,4,0,1,523
16,5,0.1,3.555555556,3.888888889,3.888888889,-3.866030033,0.6,4,4,4,0,0,4,13,36,0.15,5,5,5,0,1,530
19,3,0.02,2.666666667,2.777777778,2.555555556,-1.876888431,0.6,4,4,5,1,0,2,12,37,0.03,3,4,4,-0.564606007,0.8,540
8,8,0.08,3.777777778,3.333333333,3.888888889,0,1,0,0,22,1,4,0,14,18,0.09,5,4,5,0,1,546
1,1,0.06,3.111111111,3.111111111,3.444444444,0,1,1,1,0,8,0,0,114,40,0.08,4,3,4,0,1,552
17,4,0.03,4,4.444444444,4.222222222,0,1,12,12,11,3,7,5,16,29,0.07,5,5,5,0,1,562
23,6,0.05,3.666666667,3.666666667,3.666666667,0,1,8,8,1,3,2,4,26,39,0.1,5,4,5,0,1,567
14,5,0.03,2.555555556,2.444444444,3.111111111,-2.01001482,0.6,0,0,1,3,0,0,19,39,0.03,3,3,4,-2.167532822,0.6,568
28,3,0.11,2.777777778,3,3.333333333,0,1,5,5,14,1,14,12,14,26,0.06,5,5,5,-1.259698956,0.8,591
7,1,0.02,4.222222222,4.222222222,4,0,1,7,7,3,0,3,26,18,39,0.06,5,5,5,-1.127266781,0.8,595
10,7,0,2.222222222,2.222222222,2.444444444,-1.313812436,0.2,8,8,36,0,0,1,9,8,0.01,4,4,4,-0.317990153,0.8,597
11,3,0.11,4,4.111111111,4.222222222,0,1,1,1,0,3,0,11,16,40,0.1,4,4,4,-1.079859551,0.8,598
11,2,0.11,4,4.111111111,4.222222222,0,1,10,10,14,0,8,6,17,32,0.11,5,5,5,0,1,601
23,8,0.05,3.666666667,3.666666667,3.666666667,0,1,1,1,0,1,0,4,18,40,0.1,5,4,5,0,1,601
8,5,0.08,3.777777778,3.333333333,3.888888889,0,1,2,2,8,1,6,1,12,32,0.07,4,4,5,0,1,602
23,1,0.05,3.666666667,3.666666667,3.666666667,0,1,2,2,4,6,0,0,20,40,0.01,5,4,5,0,1,626
18,4,0.11,4,4,4.111111111,0,1,6,6,11,3,0,6,20,29,0.05,5,5,5,0,1,650
17,2,0.03,4,4.444444444,4.222222222,0,1,0,0,0,4,0,7,20,40,0.05,4,5,5,0,1,652
28,1,0.11,2.777777778,3,3.333333333,0,1,14,14,0,0,7,5,13,40,0.12,5,5,5,-0.94591279,0.8,653
1,8,0.06,3.111111111,3.111111111,3.444444444,0,1,2,2,6,2,0,0,21,36,0.1,4,5,5,-1.311082265,0.8,655
26,2,0.11,2.555555556,2.555555556,2.666666667,-5.51721327,0.2,23,23,10,0,16,16,15,30,0.12,5,4,5,-1.55491744,0.8,655
19,1,0.02,2.666666667,2.777777778,2.555555556,-1.876888431,0.6,8,8,17,0,0,3,15,23,0.06,4,5,5,-2.477674164,0.6,664
10,5,0,2.222222222,2.222222222,2.444444444,-1.313812436,0.2,6,6,23,0,2,5,10,19,0.04,4,4,4,0,1,671
10,4,0,2.222222222,2.222222222,2.444444444,-1.313812436,0.2,21,21,14,4,0,1,32,26,0,3,2,3,-0.267876596,0.8,697
13,5,0.08,4.333333333,3.777777778,4.222222222,0,1,5,5,12,1,0,5,19,28,0.08,5,5,5,0,1,709
29,1,0.05,3.333333333,3.666666667,3.888888889,0,1,0,0,0,3,3,0,13,40,0.05,4,4,4,-1.713153403,0.8,743
0,7,0.18,4.222222222,3.777777778,4.333333333,0,1,1,1,3,1,0,3,11,37,0.18,4,4,4,0,1,825
20,3,0.11,3.777777778,3.666666667,3.888888889,-3.313896223,0.6,7,7,4,6,0,8,30,36,0.07,5,5,5,0,1,829
12,1,0.09,4,3.777777778,4.222222222,0,1,0,0,1,2,0,8,15,39,0.06,4,4,4,0,1,905
17,5,0.03,4,4.444444444,4.222222222,0,1,0,0,0,9,15,4,19,40,0.05,4,4,5,0,1,999
26,3,0.11,2.555555556,2.555555556,2.666666667,-5.51721327,0.2,3,3,20,1,2,10,16,24,0.09,4,4,4,0,1,1010
0,5,0.18,4.222222222,3.777777778,4.333333333,0,1,0,0,0,3,2,8,19,40,0.1,5,5,5,0,1,1129
26,8,0.11,2.555555556,2.555555556,2.666666667,-5.51721327,0.2,17,17,7,7,2,8,25,40,0.02,2,2,4,0,1,1241
13,1,0.08,4.333333333,3.777777778,4.222222222,0,1,12,12,4,9,0,16,22,36,0.04,5,5,5,-1.301165846,0.8,1806
